ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-03-15 10:00:00,3220.1905408586417,3498.8894678703887,5672.609984931841,3220.1905408586417,3220.1905408586417,0.31467753082005623,0.31467753082005623,0.31467753082005623,0.42843788055180504,0.42843788055180504,0.42843788055180504,0.10253970599647103,0.10253970599647103,0.10253970599647103,0.011220643735277685,0.011220643735277685,0.011220643735277685,0.0,0.0,0.0,4599.842151157089
2018-03-15 11:00:00,3220.140663288386,3528.1477586197243,5625.46971541602,3220.140663288386,3220.140663288386,0.29748914431835816,0.29748914431835816,0.29748914431835816,0.4127101180872602,0.4127101180872602,0.4127101180872602,0.10401717288754572,0.10401717288754572,0.10401717288754572,0.011203800881356297,0.011203800881356297,0.011203800881356297,0.0,0.0,0.0,4549.125296691724
2018-03-15 12:00:00,3220.0907857181296,3705.0371889613925,5842.28214545312,3220.0907857181296,3220.0907857181296,0.35023010000177685,0.35023010000177685,0.35023010000177685,0.4669679650230972,0.4669679650230972,0.4669679650230972,0.10555047461652388,0.10555047461652388,0.10555047461652388,0.011187390404796476,0.011187390404796476,0.011187390404796476,0.0,0.0,0.0,4723.77002711455
2018-03-15 13:00:00,3220.0409081478733,3940.322173592429,6185.125905259803,3220.0409081478733,3220.0409081478733,0.44957148279818343,0.44957148279818343,0.44957148279818343,0.5678679157361343,0.5678679157361343,0.5678679157361343,0.10712502025574391,0.10712502025574391,0.10712502025574391,0.011171412682207008,0.011171412682207008,0.011171412682207008,0.0,0.0,0.0,5048.598827242895
2018-03-15 14:00:00,3219.991030577617,4423.04726444132,6487.822486221407,3219.991030577617,3219.991030577617,0.5584394764033603,0.5584394764033603,0.5584394764033603,0.6783190318492899,0.6783190318492899,0.6783190318492899,0.10872368738343467,0.10872368738343467,0.10872368738343467,0.01115586806249505,0.01115586806249505,0.01115586806249505,0.0,0.0,0.0,5404.172229002424
2018-03-15 15:00:00,3219.9411530073603,4562.001741269659,6678.684840708156,3219.9411530073603,3219.9411530073603,0.636918923111941,0.636918923111941,0.636918923111941,0.7583865525670557,0.7583865525670557,0.7583865525670557,0.11032687258824142,0.11032687258824142,0.11032687258824142,0.011140756866873398,0.011140756866873398,0.011140756866873398,0.0,0.0,0.0,5661.901223505402
2018-03-15 16:00:00,3219.8912754371045,4546.645004149065,6791.505714255545,3219.8912754371045,3219.8912754371045,0.6434880912359185,0.6434880912359185,0.6434880912359185,0.7665267482956555,0.7665267482956555,0.7665267482956555,0.11191257767084302,0.11191257767084302,0.11191257767084302,0.011126079388893914,0.011126079388893914,0.011126079388893914,0.0,0.0,0.0,5688.024064663459
2018-03-15 17:00:00,3219.8413978668477,4317.0418404394695,6484.815365632775,3219.8413978668477,3219.8413978668477,0.5462880842516933,0.5462880842516933,0.5462880842516933,0.6708564517241218,0.6708564517241218,0.6708564517241218,0.11345653157798238,0.11345653157798238,0.11345653157798238,0.01111183589444614,0.01111183589444614,0.01111183589444614,0.0,0.0,0.0,5379.892773154237
2018-03-15 18:00:00,3219.791520296592,3681.5236645394098,5883.158735492762,3219.791520296592,3219.791520296592,0.3475610999995641,0.3475610999995641,0.3475610999995641,0.4735914742518988,0.4735914742518988,0.4735914742518988,0.11493234763054794,0.11493234763054794,0.11493234763054794,0.011098026621786779,0.011098026621786779,0.011098026621786779,0.0,0.0,0.0,4744.657333177617
2018-03-15 19:00:00,3219.741642726335,2878.60187818912,5071.182889884849,3219.741642726335,3219.741642726335,0.09752306292767587,0.09752306292767587,0.09752306292767587,0.22491942984400343,0.22491942984400343,0.22491942984400343,0.11631171513478056,0.11631171513478056,0.11631171513478056,0.011084651781547022,0.011084651781547022,0.011084651781547022,0.0,0.0,0.0,3943.924097253337
2018-03-15 20:00:00,3219.691765156079,2083.5145619026157,4271.345031833306,3219.691765156079,3219.691765156079,-0.1279798587214266,-0.1279798587214266,-0.1279798587214266,0.0006564768409146639,0.0006564768409146639,0.0006564768409146639,0.11756462400556997,0.11756462400556997,0.11756462400556997,0.011071711556771318,0.011071711556771318,0.011071711556771318,0.0,0.0,0.0,3221.805418234788
2018-03-15 21:00:00,3219.6418875858226,1561.5401015767634,3805.4574574671924,3219.6418875858226,3219.6418875858226,-0.2795402877716548,-0.2795402877716548,-0.2795402877716548,-0.14982146109900363,-0.14982146109900363,-0.14982146109900363,0.11865962056972243,0.11865962056972243,0.11865962056972243,0.011059206102928657,0.011059206102928657,0.011059206102928657,0.0,0.0,0.0,2737.2704357721605
2018-03-15 22:00:00,3219.5920100155663,1327.423467998436,3447.378194416855,3219.5920100155663,3219.5920100155663,-0.3736365764134305,-0.3736365764134305,-0.3736365764134305,-0.24302534858507402,-0.24302534858507402,-0.24302534858507402,0.1195640922804258,0.1195640922804258,0.1195640922804258,0.011047135547930697,0.011047135547930697,0.011047135547930697,0.0,0.0,0.0,2437.1495394798144
2018-03-15 23:00:00,3219.54213244531,1144.153092762618,3217.614760999077,3219.54213244531,3219.54213244531,-0.47789075860506397,-0.47789075860506397,-0.47789075860506397,-0.3466106799500748,-0.3466106799500748,-0.3466106799500748,0.12024457866280835,0.12024457866280835,0.12024457866280835,0.011035499992180921,0.011035499992180921,0.011035499992180921,0.0,0.0,0.0,2103.6144447905276
2018-03-16 00:00:00,3219.4922548750537,409.2126774009178,2669.6626425097297,3219.4922548750537,3219.4922548750537,-0.6451318999982016,-0.6451318999982016,-0.6451318999982016,-0.5134404950702922,-0.5134404950702922,-0.5134404950702922,0.12066710541934245,0.12066710541934245,0.12066710541934245,0.011024299508567002,0.011024299508567002,0.011024299508567002,0.0,0.0,0.0,1566.4745576570347
2018-03-16 01:00:00,3219.4423773047974,-189.61859706002505,1949.5589349576373,3219.4423773047974,3219.4423773047974,-0.84948510146109,-0.84948510146109,-0.84948510146109,-0.7176740290470864,-0.7176740290470864,-0.7176740290470864,0.1207975382714679,0.1207975382714679,0.1207975382714679,0.011013534142535829,0.011013534142535829,0.011013534142535829,0.0,0.0,0.0,908.9321950995333
2018-03-16 02:00:00,3219.392499734541,-718.7679154007174,1572.6237501599821,3219.392499734541,3219.392499734541,-0.9843426308097429,-0.9843426308097429,-0.9843426308097429,-0.8527374740958736,-0.8527374740958736,-0.8527374740958736,0.12060195280179295,0.12060195280179295,0.12060195280179295,0.011003203912076407,0.011003203912076407,0.011003203912076407,0.0,0.0,0.0,474.095871387708
2018-03-16 03:00:00,3219.342622164285,-466.4002066768847,1739.8811297536852,3219.342622164285,3219.342622164285,-0.933295123115676,-0.933295123115676,-0.933295123115676,-0.8022547980227791,-0.8022547980227791,-0.8022547980227791,0.12004701628510935,0.12004701628510935,0.12004701628510935,0.010993308807787549,0.010993308807787549,0.010993308807787549,0.0,0.0,0.0,636.6095570537525
2018-03-16 04:00:00,3219.2927445940286,494.0311581862273,2635.2310727758513,3219.2927445940286,3219.2927445940286,-0.6613932412676594,-0.6613932412676594,-0.6613932412676594,-0.5313090152025365,-0.5313090152025365,-0.5313090152025365,0.11910037727222082,0.11910037727222082,0.11910037727222082,0.010983848792902148,0.010983848792902148,0.010983848792902148,0.0,0.0,0.0,1508.8534868151044
2018-03-16 05:00:00,3219.242867023772,1745.9283600056692,3929.995489388141,3219.242867023772,3219.242867023772,-0.2527902656081374,-0.2527902656081374,-0.2527902656081374,-0.12408438328944908,-0.12408438328944908,-0.12408438328944908,0.1177310585153908,0.1177310585153908,0.1177310585153908,0.010974823803297472,0.010974823803297472,0.010974823803297472,0.0,0.0,0.0,2819.785101210169
2018-03-16 06:00:00,3219.1929894535156,3037.566430112796,5080.437919451695,3219.1929894535156,3219.1929894535156,0.13730109999328,0.13730109999328,0.13730109999328,0.26417718243675115,0.26417718243675115,0.26417718243675115,0.1159098486958792,0.1159098486958792,0.1159098486958792,0.010966233747591946,0.010966233747591946,0.010966233747591946,0.0,0.0,0.0,4069.6303231274874
2018-03-16 07:00:00,3219.1431118832593,3711.555788858973,5985.518883177009,3219.1431118832593,3219.1431118832593,0.3792547513595284,0.3792547513595284,0.3792547513595284,0.5038225182203478,0.5038225182203478,0.5038225182203478,0.11360968835371307,0.11360968835371307,0.11360968835371307,0.010958078507106294,0.010958078507106294,0.010958078507106294,0.0,0.0,0.0,4841.01990102397
2018-03-16 08:00:00,3219.093234313003,3968.4269882710814,6082.226741378717,3219.093234313003,3219.093234313003,0.4407868087666768,0.4407868087666768,0.4407868087666768,0.5625432120949951,0.5625432120949951,0.5625432120949951,0.11080604539234103,0.11080604539234103,0.11080604539234103,0.010950357935977328,0.010950357935977328,0.010950357935977328,0.0,0.0,0.0,5029.972282376707
2018-03-16 09:00:00,3219.0433567427467,3720.848911361397,5884.419151992252,3219.0433567427467,3219.0433567427467,0.3859560877755315,0.3859560877755315,0.3859560877755315,0.5043764352213946,0.5043764352213946,0.5043764352213946,0.10747727558470983,0.10747727558470983,0.10747727558470983,0.010943071861153147,0.010943071861153147,0.010943071861153147,0.0,0.0,0.0,4842.652969839765
2018-03-16 10:00:00,3218.99347917249,3515.875962727692,5681.5002363134,3218.99347917249,3218.99347917249,0.31467753081708166,0.31467753081708166,0.31467753081708166,0.42921871450232296,0.42921871450232296,0.42921871450232296,0.10360496360280001,0.10360496360280001,0.10360496360280001,0.010936220082441328,0.010936220082441328,0.010936220082441328,0.0,0.0,0.0,4600.645722294266
2018-03-16 11:00:00,3218.943601602234,3522.056493500731,5655.6680067033385,3218.943601602234,3218.943601602234,0.2974891443176006,0.2974891443176006,0.2974891443176006,0.40759318693279206,0.40759318693279206,0.40759318693279206,0.09917424024260313,0.09917424024260313,0.09917424024260313,0.010929802372588358,0.010929802372588358,0.010929802372588358,0.0,0.0,0.0,4530.963082736208
2018-03-16 12:00:00,3218.893724031978,3626.4266970751787,5716.802148350824,3218.893724031978,3218.893724031978,0.3502300999985748,0.3502300999985748,0.3502300999985748,0.455327990203678,0.455327990203678,0.455327990203678,0.09417407172783712,0.09417407172783712,0.09417407172783712,0.010923818477266017,0.010923818477266017,0.010923818477266017,0.0,0.0,0.0,4684.546134074691
2018-03-16 13:00:00,3218.8438464617216,3916.178509947741,6085.024883028373,3218.8438464617216,3218.8438464617216,0.4495714827938525,0.4495714827938525,0.4495714827938525,0.549087268151522,0.549087268151522,0.549087268151522,0.08859751724248377,0.08859751724248377,0.08859751724248377,0.010918268115185616,0.010918268115185616,0.010918268115185616,0.0,0.0,0.0,4986.270020721725
2018-03-16 14:00:00,3218.7939688914653,4227.711586100737,6355.961176113201,3218.7939688914653,3218.7939688914653,0.5584394764071412,0.5584394764071412,0.5584394764071412,0.6517945785211218,0.6517945785211218,0.6517945785211218,0.08244195113588315,0.08244195113588315,0.08244195113588315,0.010913150978097336,0.010913150978097336,0.010913150978097336,0.0,0.0,0.0,5316.786427191407
2018-03-16 15:00:00,3218.7440913212085,4449.8938645518065,6606.577898727447,3218.7440913212085,3218.7440913212085,0.6369189231100091,0.6369189231100091,0.6369189231100091,0.7235366364565022,0.7235366364565022,0.7235366364565022,0.07570924661561626,0.07570924661561626,0.07570924661561626,0.010908466730876754,0.010908466730876754,0.010908466730876754,0.0,0.0,0.0,5547.623364769996
2018-03-16 16:00:00,3218.6942137509527,4448.8750933281035,6610.765367445745,3218.6942137509527,3218.6942137509527,0.6434880912375623,0.6434880912375623,0.6434880912375623,0.7227982243787574,0.7227982243787574,0.7227982243787574,0.0684059181296452,0.0684059181296452,0.0684059181296452,0.010904215011549877,0.010904215011549877,0.010904215011549877,0.0,0.0,0.0,5545.160676268322
2018-03-16 17:00:00,3218.644336180696,4107.270215327436,6229.4924627670325,3218.644336180696,3218.644336180696,0.5462880842570245,0.5462880842570245,0.5462880842570245,0.6177316997738738,0.6177316997738738,0.6177316997738738,0.06054322008548997,0.06054322008548997,0.06054322008548997,0.010900395431359317,0.010900395431359317,0.010900395431359317,0.0,0.0,0.0,5206.902972937149
2018-03-16 18:00:00,3218.59445861044,3467.923077982007,5649.22999359084,3218.59445861044,3218.59445861044,0.34756109999355356,0.34756109999355356,0.34756109999355356,0.41059530756842205,0.41059530756842205,0.41059530756842205,0.052137200000052286,0.052137200000052286,0.052137200000052286,0.010897007574816205,0.010897007574816205,0.010897007574816205,0.0,0.0,0.0,4540.134240281613
2018-03-16 19:00:00,3218.5445810401834,2669.267558616934,4733.554181798178,3218.5445810401834,3218.5445810401834,0.09752306293747165,0.09752306293747165,0.09752306293747165,0.1516258186333472,0.1516258186333472,0.1516258186333472,0.043208704696090394,0.043208704696090394,0.043208704696090394,0.01089405099978518,0.01089405099978518,0.01089405099978518,0.0,0.0,0.0,3706.5590379483247
2018-03-16 20:00:00,3218.494703469927,1870.72967484824,4064.5633336404053,3218.494703469927,3218.494703469927,-0.12797985872301468,-0.12797985872301468,-0.12797985872301468,-0.08330499483737522,-0.08330499483737522,-0.08330499483737522,0.03378333864815476,0.03378333864815476,0.03378333864815476,0.010891525237484712,0.010891525237484712,0.010891525237484712,0.0,0.0,0.0,2950.3780188132455
2018-03-16 21:00:00,3218.444825899671,1336.5646443435949,3458.5165365151142,3218.444825899671,3218.444825899671,-0.2795402877709195,-0.2795402877709195,-0.2795402877709195,-0.24475948384511403,-0.24475948384511403,-0.24475948384511403,0.023891374133193,0.023891374133193,0.023891374133193,0.01088942979261244,0.01088942979261244,0.01088942979261244,0.0,0.0,0.0,2430.6999315284893
2018-03-16 22:00:00,3218.394948329414,953.5733212229862,3267.952743334373,3218.394948329414,3218.394948329414,-0.37363657641272024,-0.37363657641272024,-0.37363657641272024,-0.34918119890187105,-0.34918119890187105,-0.34918119890187105,0.013567613367482967,0.013567613367482967,0.013567613367482967,0.010887764143366247,0.010887764143366247,0.010887764143366247,0.0,0.0,0.0,2094.5919417320238
2018-03-16 23:00:00,3218.3450707591583,577.8622257686782,2792.2327683393414,3218.3450707591583,3218.3450707591583,-0.47789075860683117,-0.47789075860683117,-0.47789075860683117,-0.4641530275106259,-0.4641530275106259,-0.4641530275106259,0.00285120335468873,0.00285120335468873,0.00285120335468873,0.01088652774151647,0.01088652774151647,0.01088652774151647,0.0,0.0,0.0,1724.5404625923954
2018-03-17 00:00:00,3218.295193188902,89.25987079670239,2337.59439643497,3218.295193188902,3218.295193188902,-0.645131899996768,-0.645131899996768,-0.645131899996768,-0.6424607752771487,-0.6424607752771487,-0.6424607752771487,-0.008214595292854492,-0.008214595292854492,-0.008214595292854492,0.010885720012473822,0.010885720012473822,0.010885720012473822,0.0,0.0,0.0,1150.666768302039
2018-03-17 01:00:00,3218.2453156186457,-578.2489495724541,1605.8491984287775,3218.2453156186457,3218.2453156186457,-0.8494851014668446,-0.8494851014668446,-0.8494851014668446,-0.858182444867592,-0.858182444867592,-0.858182444867592,-0.019582683756107166,-0.019582683756107166,-0.019582683756107166,0.010885340355359815,0.010885340355359815,0.010885340355359815,0.0,0.0,0.0,456.4036824773611
2018-03-17 02:00:00,3218.1954380483894,-1044.8432482444812,1072.8131340698244,3218.1954380483894,3218.1954380483894,-0.9843426308128113,-0.9843426308128113,-0.9843426308128113,-1.0046596850199025,-1.0046596850199025,-1.0046596850199025,-0.031202442350158767,-0.031202442350158767,-0.031202442350158767,0.010885388143067488,0.010885388143067488,0.010885388143067488,0.0,0.0,0.0,-14.9957770737928
2018-03-17 03:00:00,3218.1455604781327,-890.2219004846642,1306.7343969426424,3218.1455604781327,3218.1455604781327,-0.9332951231133556,-0.9332951231133556,-0.9332951231133556,-0.9654293474036971,-0.9654293474036971,-0.9654293474036971,-0.04302008701267403,-0.04302008701267403,-0.04302008701267403,0.010885862722332475,0.010885862722332475,0.010885862722332475,0.0,0.0,0.0,111.25339217562393
2018-03-17 04:00:00,3218.095682907877,-240.394487801963,2012.6356444244138,3218.095682907877,3218.095682907877,-0.6613932412601351,-0.6613932412601351,-0.6613932412601351,-0.7054855395176198,-0.7054855395176198,-0.7054855395176198,-0.05497906167129413,-0.05497906167129413,-0.05497906167129413,0.01088676341380946,0.01088676341380946,0.01088676341380946,0.0,0.0,0.0,947.7757138322901
2018-03-17 05:00:00,3218.04580533762,1153.474129173173,3208.021779188075,3218.04580533762,3218.04580533762,-0.2527902656089689,-0.2527902656089689,-0.2527902656089689,-0.3089226389481239,-0.3089226389481239,-0.3089226389481239,-0.0670204628513115,-0.0670204628513115,-0.0670204628513115,0.010888089512156494,0.010888089512156494,0.010888089512156494,0.0,0.0,0.0,2223.918602896782
2018-03-17 06:00:00,3217.995927767364,2395.225782562408,4540.1043325935025,3217.995927767364,3217.995927767364,0.1373011000008421,0.1373011000008421,0.1373011000008421,0.06910744783638105,0.06910744783638105,0.06910744783638105,-0.07908349245051337,-0.07908349245051337,-0.07908349245051337,0.010889840286052357,0.010889840286052357,0.010889840286052357,0.0,0.0,0.0,3440.3834134832337
2018-03-17 07:00:00,3217.9460501971075,2945.831833275245,5195.068938494094,3217.9460501971075,3217.9460501971075,0.37925475136075015,0.37925475136075015,0.37925475136075015,0.29904083206534493,0.29904083206534493,0.29904083206534493,-0.09110593427376278,-0.09110593427376278,-0.09110593427376278,0.010892014978357591,0.010892014978357591,0.010892014978357591,0.0,0.0,0.0,4180.24331458944
2018-03-17 08:00:00,3217.8961726268512,3240.7785124042057,5365.069011522385,3217.8961726268512,3217.8961726268512,0.4407868087649034,0.4407868087649034,0.4407868087649034,0.3486567719046469,0.3486567719046469,0.3486567719046469,-0.10302464966638185,-0.10302464966638185,-0.10302464966638185,0.010894612806125338,0.010894612806125338,0.010894612806125338,0.0,0.0,0.0,4339.837464499247
2018-03-17 09:00:00,3217.846295056595,3017.7658894763777,5175.14025906465,3217.846295056595,3217.846295056595,0.3859560877716242,0.3859560877716242,0.3859560877716242,0.28207763343221975,0.28207763343221975,0.28207763343221975,-0.11477608730011006,-0.11477608730011006,-0.11477608730011006,0.010897632960705526,0.010897632960705526,0.010897632960705526,0.0,0.0,0.0,4125.528762714795
2018-03-17 10:00:00,3217.796417486338,2761.9114641741107,4926.09789009661,3217.796417486338,3217.796417486338,0.31467753081410704,0.31467753081410704,0.31467753081410704,0.1992818034264188,0.1992818034264188,0.1992818034264188,-0.1262968019954939,-0.1262968019954939,-0.1262968019954939,0.010901074607805792,0.010901074607805792,0.010901074607805792,0.0,0.0,0.0,3859.044690622085
2018-03-17 11:00:00,3217.7465399160824,2711.040516320039,4935.421884549444,3217.7465399160824,3217.7465399160824,0.2974891443175168,0.2974891443175168,0.2974891443175168,0.1708701038475135,0.1708701038475135,0.1708701038475135,-0.1375239773576201,-0.1375239773576201,-0.1375239773576201,0.010904936887616727,0.010904936887616727,0.010904936887616727,0.0,0.0,0.0,3767.563225346521
2018-03-17 12:00:00,3217.696662345826,2851.598465765579,4970.190198925082,3217.696662345826,3217.696662345826,0.3502300999952299,0.3502300999952299,0.3502300999952299,0.2127433720023648,0.2127433720023648,0.2127433720023648,-0.1483959469077255,-0.1483959469077255,-0.1483959469077255,0.010909218914860321,0.010909218914860321,0.010909218914860321,0.0,0.0,0.0,3902.240300374032
2018-03-17 13:00:00,3217.64678477557,3144.075702676454,5250.917330433886,3217.64678477557,3217.64678477557,0.4495714827982791,0.4495714827982791,0.4495714827982791,0.30163269419031824,0.30163269419031824,0.30163269419031824,-0.15885270838682336,-0.15885270838682336,-0.15885270838682336,0.010913919778862444,0.010913919778862444,0.010913919778862444,0.0,0.0,0.0,4188.19425342024
2018-03-17 14:00:00,3217.5969072053135,3438.7368131831417,5559.945116283239,3217.5969072053135,3217.5969072053135,0.5584394764032035,0.5584394764032035,0.5584394764032035,0.4005220889642383,0.4005220889642383,0.4005220889642383,-0.16883642598263127,-0.16883642598263127,-0.16883642598263127,0.010919038543666205,0.010919038543666205,0.010919038543666205,0.0,0.0,0.0,4506.315541924058
2018-03-17 15:00:00,3217.5470296350572,3657.774962398235,5803.212467153067,3217.5470296350572,3217.5470296350572,0.6369189231112206,0.6369189231112206,0.6369189231112206,0.46955158203347386,0.46955158203347386,0.46955158203347386,-0.17829191532587105,-0.17829191532587105,-0.17829191532587105,0.010924574248124427,0.010924574248124427,0.010924574248124427,0.0,0.0,0.0,4728.351327667303
2018-03-17 16:00:00,3217.497152064801,3681.166561380952,5772.473362195158,3217.497152064801,3217.497152064801,0.6434880912353108,0.6434880912353108,0.6434880912353108,0.46725151088623046,0.46725151088623046,0.46725151088623046,-0.18716710625502916,-0.18716710625502916,-0.18716710625502916,0.010930525905948816,0.010930525905948816,0.010930525905948816,0.0,0.0,0.0,4720.877557639223
2018-03-17 17:00:00,3217.447274494544,3303.940678333631,5482.813237916656,3217.447274494544,3217.447274494544,0.5462880842629919,0.5462880842629919,0.5462880842629919,0.36181149814347535,0.36181149814347535,0.36181149814347535,-0.19541347862534483,-0.19541347862534483,-0.19541347862534483,0.010936892505828327,0.010936892505828327,0.010936892505828327,0.0,0.0,0.0,4381.5566930770565
2018-03-17 18:00:00,3217.3973969242884,2667.6995245471744,4708.081215483597,3217.3973969242884,3217.3973969242884,0.3475611000028096,0.3475611000028096,0.3475611000028096,0.1555183063412917,0.1555183063412917,0.1555183063412917,-0.20298646667305317,-0.20298646667305317,-0.20298646667305317,0.010943673011535336,0.010943673011535336,0.010943673011535336,0.0,0.0,0.0,3717.7615909208344
2018-03-17 19:00:00,3217.3475193540316,1824.9601947928484,3948.5796000326595,3217.3475193540316,3217.3475193540316,0.09752306293456922,0.09752306293456922,0.09752306293456922,-0.10137189849212472,-0.10137189849212472,-0.10137189849212472,-0.20984582778868197,-0.20984582778868197,-0.20984582778868197,0.01095086636198803,0.01095086636198803,0.01095086636198803,0.0,0.0,0.0,2891.1988932081854
2018-03-17 20:00:00,3217.2976417837754,997.7136139613464,3315.023208042914,3217.2976417837754,3217.2976417837754,-0.12797985871549974,-0.12797985871549974,-0.12797985871549974,-0.33297735920388316,-0.33297735920388316,-0.33297735920388316,-0.2159559719597341,-0.2159559719597341,-0.2159559719597341,0.01095847147135074,0.01095847147135074,0.01095847147135074,0.0,0.0,0.0,2146.010369249733
2018-03-17 21:00:00,3217.247764213519,556.5966036761191,2752.450100889779,3217.247764213519,3217.247764213519,-0.2795402877664454,-0.2795402877664454,-0.2795402877664454,-0.48986004906485575,-0.48986004906485575,-0.48986004906485575,-0.2212862485275518,-0.2212862485275518,-0.2212862485275518,0.01096648722914138,0.01096648722914138,0.01096648722914138,0.0,0.0,0.0,1641.2466165820874
2018-03-17 22:00:00,3217.1978866432623,303.01263464281124,2387.5907214365275,3217.1978866432623,3217.1978866432623,-0.37363657640933357,-0.37363657640933357,-0.37363657640933357,-0.588472851292502,-0.588472851292502,-0.588472851292502,-0.22581118738350855,-0.22581118738350855,-0.22581118738350855,0.010974912500340144,0.010974912500340144,0.010974912500340144,0.0,0.0,0.0,1323.96427311809
2018-03-17 23:00:00,3217.1480090730065,-94.31773194081381,1963.823260233507,3217.1480090730065,3217.1480090730065,-0.4778907586102041,-0.4778907586102041,-0.4778907586102041,-0.6964177047099309,-0.6964177047099309,-0.6964177047099309,-0.229510692225159,-0.229510692225159,-0.229510692225159,0.010983746125432119,0.010983746125432119,0.010983746125432119,0.0,0.0,0.0,976.6691768822593
2018-03-18 00:00:00,3217.09813150275,-698.3513397526926,1395.8352499613402,3217.09813150275,3217.09813150275,-0.6451318999890071,-0.6451318999890071,-0.6451318999890071,-0.8665090970669103,-0.8665090970669103,-0.8665090970669103,-0.23237018399848666,-0.23237018399848666,-0.23237018399848666,0.010992986920583526,0.010992986920583526,0.010992986920583526,0.0,0.0,0.0,429.453334398658
