ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2018-03-14 14:00:00,3205.99992105316,4272.44602818745,6379.26205049019,3205.99992105316,3205.99992105316,0.5585415722850521,0.5585415722850521,0.5585415722850521,0.6572905831534979,0.6572905831534979,0.6572905831534979,0.08755301559047396,0.08755301559047396,0.08755301559047396,0.011195995277971837,0.011195995277971837,0.011195995277971837,0.0,0.0,0.0,5313.2734787522595
2018-03-14 15:00:00,3205.9449435515944,4484.683907599166,6589.937726547947,3205.9449435515944,3205.9449435515944,0.6369837287681551,0.6369837287681551,0.6369837287681551,0.7361256911439505,0.7361256911439505,0.7361256911439505,0.087975270946017,0.087975270946017,0.087975270946017,0.011166691429778528,0.011166691429778528,0.011166691429778528,0.0,0.0,0.0,5565.923380892965
2018-03-14 16:00:00,3205.8899660500283,4472.52649901458,6668.043216556778,3205.8899660500283,3205.8899660500283,0.643525642047062,0.643525642047062,0.643525642047062,0.7430462775348041,0.7430462775348041,0.7430462775348041,0.08838280036920633,0.08838280036920633,0.08838280036920633,0.011137835118535774,0.011137835118535774,0.011137835118535774,0.0,0.0,0.0,5588.014571509681
2018-03-14 17:00:00,3205.834988548462,4194.641807249421,6369.56158581762,3205.834988548462,3205.834988548462,0.5463117962557832,0.5463117962557832,0.5463117962557832,0.6462048171955971,0.6462048171955971,0.6462048171955971,0.08878359358582442,0.08878359358582442,0.08878359358582442,0.011109427353989416,0.011109427353989416,0.011109427353989416,0.0,0.0,0.0,5277.46100128267
2018-03-14 18:00:00,3205.7800110468966,3597.358452748811,5665.776618863944,3205.7800110468966,3205.7800110468966,0.34760185202867644,0.34760185202867644,0.34760185202867644,0.44786965202263596,0.44786965202263596,0.44786965202263596,0.08918633087668795,0.08918633087668795,0.08918633087668795,0.011081469117271543,0.011081469117271543,0.011081469117271543,0.0,0.0,0.0,4641.551589055593
2018-03-14 19:00:00,3205.7250335453305,2687.146489741012,4942.963608103112,3205.7250335453305,3205.7250335453305,0.09762358084452438,0.09762358084452438,0.09762358084452438,0.19827777123307447,0.19827777123307447,0.19827777123307447,0.08960022902762835,0.08960022902762835,0.08960022902762835,0.011053961360921745,0.011053961360921745,0.011053961360921745,0.0,0.0,0.0,3841.349048382772
2018-03-14 20:00:00,3205.670056043765,2118.8990600309367,4243.883630138444,3205.670056043765,3205.670056043765,-0.1277988288841933,-0.1277988288841933,-0.1277988288841933,-0.026737056012205943,-0.026737056012205943,-0.026737056012205943,0.09003486786314936,0.09003486786314936,0.09003486786314936,0.011026905008838031,0.011026905008838031,0.011026905008838031,0.0,0.0,0.0,3119.9598761986713
2018-03-14 21:00:00,3205.615078542199,1588.4944194115255,3690.534910384923,3205.615078542199,3205.615078542199,-0.279313634482076,-0.279313634482076,-0.279313634482076,-0.17781333368905178,-0.17781333368905178,-0.17781333368905178,0.09049999983676542,0.09049999983676542,0.09049999983676542,0.011000300956258844,0.011000300956258844,0.011000300956258844,0.0,0.0,0.0,2635.6139749027193
2018-03-14 22:00:00,3205.5601010406335,1175.2507517538681,3335.2634690007103,3205.5601010406335,3205.5601010406335,-0.37344919771782403,-0.37344919771782403,-0.37344919771782403,-0.2714697022052088,-0.2714697022052088,-0.2714697022052088,0.09100534544285561,0.09100534544285561,0.09100534544285561,0.010974150069759651,0.010974150069759651,0.010974150069759651,0.0,0.0,0.0,2335.3476550102337
2018-03-14 23:00:00,3205.505123539068,944.6737356869075,3037.5008998114117,3205.505123539068,3205.505123539068,-0.4778254802764546,-0.4778254802764546,-0.4778254802764546,-0.375316649608518,-0.375316649608518,-0.375316649608518,0.09156037748071352,0.09156037748071352,0.09156037748071352,0.010948453187223074,0.010948453187223074,0.010948453187223074,0.0,0.0,0.0,2002.425680269446
2018-03-15 00:00:00,3205.4501460375022,423.4622048753576,2482.3113944913744,3205.4501460375022,3205.4501460375022,-0.645209936373844,-0.645209936373844,-0.645209936373844,-0.5421126278434008,-0.5421126278434008,-0.5421126278434008,0.09217409741260175,0.09217409741260175,0.09217409741260175,0.010923211117841562,0.010923211117841562,0.010923211117841562,0.0,0.0,0.0,1467.7351439480992
2018-03-15 01:00:00,3205.395168535936,-221.65432819089648,1926.0180400512052,3205.395168535936,3205.395168535936,-0.8496517524659892,-0.8496517524659892,-0.8496517524659892,-0.7458985205874253,-0.7458985205874253,-0.7458985205874253,0.09285480723647534,0.09285480723647534,0.09285480723647534,0.010898424642088643,0.010898424642088643,0.010898424642088643,0.0,0.0,0.0,814.4956544269005
2018-03-15 02:00:00,3205.3401910343696,-686.5346562303596,1407.7542622726658,3205.3401910343696,3205.3401910343696,-0.9845143282993585,-0.9845143282993585,-0.9845143282993585,-0.8800303533674234,-0.8800303533674234,-0.8800303533674234,0.09360988042021598,0.09360988042021598,0.09360988042021598,0.01087409451171907,0.01087409451171907,0.01087409451171907,0.0,0.0,0.0,384.54353005558886
2018-03-15 03:00:00,3205.285213532804,-510.79165546065883,1683.7257376834027,3205.285213532804,3205.285213532804,-0.9334285619256933,-0.9334285619256933,-0.9334285619256933,-0.8281328049516395,-0.8281328049516395,-0.8281328049516395,0.09444553552430346,0.09444553552430346,0.09444553552430346,0.010850221449750397,0.010850221449750397,0.010850221449750397,0.0,0.0,0.0,550.8833789798681
2018-03-15 04:00:00,3205.2302360312383,352.38450257672247,2556.9406385332327,3205.2302360312383,3205.2302360312383,-0.6615154403745833,-0.6615154403745833,-0.6615154403745833,-0.5553220180538537,-0.5553220180538537,-0.5553220180538537,0.09536661617025496,0.09536661617025496,0.09536661617025496,0.010826806150474516,0.010826806150474516,0.010826806150474516,0.0,0.0,0.0,1425.2953130311412
2018-03-15 05:00:00,3205.1752585296726,1731.0598489832541,3875.025716528775,3205.1752585296726,3205.1752585296726,-0.25296253329027374,-0.25296253329027374,-0.25296253329027374,-0.1457823030224012,-0.1457823030224012,-0.1457823030224012,0.09637638098843482,0.09637638098843482,0.09637638098843482,0.0108038492794378,0.0108038492794378,0.0108038492794378,0.0,0.0,0.0,2737.917427750797
2018-03-15 06:00:00,3205.120281028107,2910.9972207011083,5031.337529982274,3205.120281028107,3205.120281028107,0.13705249037244446,0.13705249037244446,0.13705249037244446,0.24531014895711917,0.24531014895711917,0.24531014895711917,0.09747630711124858,0.09747630711124858,0.09747630711124858,0.010781351473426144,0.010781351473426144,0.010781351473426144,0.0,0.0,0.0,3991.3688145925958
2018-03-15 07:00:00,3205.0653035265414,3664.667009271419,5771.715167647131,3205.0653035265414,3205.0653035265414,0.3789781430306909,0.3789781430306909,0.3789781430306909,0.48840336702664733,0.48840336702664733,0.48840336702664733,0.09866591065546802,0.09866591065546802,0.09866591065546802,0.010759313340488377,0.010759313340488377,0.010759313340488377,0.0,0.0,0.0,4770.4299893091875
2018-03-15 08:00:00,3205.0103260249753,3859.435237240506,6033.572361149333,3205.0103260249753,3205.0103260249753,0.44057921267267264,0.44057921267267264,0.44057921267267264,0.5512595355922025,0.5512595355922025,0.5512595355922025,0.09994258745960899,0.09994258745960899,0.09994258745960899,0.010737735459920853,0.010737735459920853,0.010737735459920853,0.0,0.0,0.0,4971.802829917717
2018-03-15 09:00:00,3204.955348523409,3679.6713970857695,5865.335510260018,3204.955348523409,3204.955348523409,0.3858947106721569,0.3858947106721569,0.3858947106721569,0.49791280619234063,0.49791280619234063,0.49791280619234063,0.10130147713790479,0.10130147713790479,0.10130147713790479,0.01071661838227891,0.01071661838227891,0.01071661838227891,0.0,0.0,0.0,4800.743659827851
2018-03-15 10:00:00,3204.9003710218435,3534.577167977046,5659.121894736145,3204.9003710218435,3204.9003710218435,0.31476761132433423,0.31476761132433423,0.31476761132433423,0.4281989271926429,0.4281989271926429,0.4281989271926429,0.10273535323895534,0.10273535323895534,0.10273535323895534,0.010695962629353309,0.010695962629353309,0.010695962629353309,0.0,0.0,0.0,4577.2352716527
2018-03-15 11:00:00,3204.845393520278,3468.130710117702,5625.042797945273,3204.845393520278,3204.845393520278,0.29766858955546677,0.29766858955546677,0.29766858955546677,0.41257890024883176,0.41257890024883176,0.41257890024883176,0.10423454199914539,0.10423454199914539,0.10423454199914539,0.010675768694219483,0.010675768694219483,0.010675768694219483,0.0,0.0,0.0,4527.096981446409
2018-03-15 12:00:00,3204.7904160187118,3661.5375678173423,5756.404824185725,3204.7904160187118,3204.7904160187118,0.35041935093684484,0.35041935093684484,0.35041935093684484,0.4668622598160367,0.4668622598160367,0.4668622598160367,0.1057868718379896,0.1057868718379896,0.1057868718379896,0.010656037041202205,0.010656037041202205,0.010656037041202205,0.0,0.0,0.0,4700.986111877984
2018-03-15 13:00:00,3204.735438517146,3979.7200257076965,6067.388434626852,3204.735438517146,3204.735438517146,0.4497214133082241,0.4497214133082241,0.4497214133082241,0.5677358367838945,0.5677358367838945,0.5677358367838945,0.10737765536977192,0.10737765536977192,0.10737765536977192,0.010636768105898513,0.010636768105898513,0.010636768105898513,0.0,0.0,0.0,5024.178594374679
2018-03-15 14:00:00,3204.6804610155805,4323.58691274658,6464.50610340934,3204.6804610155805,3204.6804610155805,0.5585415722803155,0.5585415722803155,0.5585415722803155,0.6781492398766099,0.6781492398766099,0.6781492398766099,0.10898970530109245,0.10898970530109245,0.10898970530109245,0.010617962295202014,0.010617962295202014,0.010617962295202014,0.0,0.0,0.0,5377.93207970072
2018-03-15 15:00:00,3204.625483514015,4612.658128688319,6787.160891059225,3204.625483514015,3204.625483514015,0.6369837287677631,0.6369837287677631,0.6369837287677631,0.7581867339115758,0.7581867339115758,0.7581867339115758,0.11060338515652879,0.11060338515652879,0.11060338515652879,0.010599619987283797,0.010599619987283797,0.010599619987283797,0.0,0.0,0.0,5634.33001226931
2018-03-15 16:00:00,3204.5705060124487,4559.235737963681,6752.379822378197,3204.5705060124487,3204.5705060124487,0.64352564204481,0.64352564204481,0.64352564204481,0.7663040789038956,0.7663040789038956,0.7663040789038956,0.11219669532744636,0.11219669532744636,0.11219669532744636,0.010581741531639335,0.010581741531639335,0.010581741531639335,0.0,0.0,0.0,5660.245955904909
2018-03-15 17:00:00,3204.5155285108826,4276.370666652426,6419.01006210776,3204.5155285108826,3204.5155285108826,0.5463117962506712,0.5463117962506712,0.5463117962506712,0.670621517984202,0.670621517984202,0.670621517984202,0.1137453944844617,0.1137453944844617,0.1137453944844617,0.010564327249069094,0.010564327249069094,0.010564327249069094,0.0,0.0,0.0,5353.532596644798
2018-03-15 18:00:00,3204.460551009317,3617.397816804822,5785.40630282297,3204.460551009317,3204.460551009317,0.34760185202266775,0.34760185202266775,0.34760185202266775,0.4733723853784427,0.4733723853784427,0.4733723853784427,0.11522315592404653,0.11522315592404653,0.11522315592404653,0.010547377431728337,0.010547377431728337,0.010547377431728337,0.0,0.0,0.0,4721.363685891716
2018-03-15 19:00:00,3204.4055735077513,2885.502551949501,5028.394715787143,3204.4055735077513,3204.4055735077513,0.09762358084001849,0.09762358084001849,0.09762358084001849,0.2247562311353386,0.2247562311353386,0.2247562311353386,0.11660175795220802,0.11660175795220802,0.11660175795220802,0.010530892343112105,0.010530892343112105,0.010530892343112105,0.0,0.0,0.0,3924.615693238427
2018-03-15 20:00:00,3204.3505960061857,2135.1008879442848,4267.44899919579,3204.3505960061857,3204.3505960061857,-0.1277988288920303,-0.1277988288920303,-0.1277988288920303,0.0005673502780827663,0.0005673502780827663,0.0005673502780827663,0.11785130695201038,0.11785130695201038,0.11785130695201038,0.010514872218102694,0.010514872218102694,0.010514872218102694,0.0,0.0,0.0,3206.1685852079045
2018-03-15 21:00:00,3204.29561850462,1699.501127813749,3832.2528628587806,3204.29561850462,3204.29561850462,-0.2793136344917825,-0.2793136344917825,-0.2793136344917825,-0.14987382590428772,-0.14987382590428772,-0.14987382590428772,0.118940491324519,0.118940491324519,0.118940491324519,0.010499317262975882,0.010499317262975882,0.010499317262975882,0.0,0.0,0.0,2724.0555748309866
2018-03-15 22:00:00,3204.240641003054,1336.5480954753964,3441.8544897812717,3204.2406410030535,3204.2406410030535,-0.37344919772563206,-0.37344919772563206,-0.37344919772563206,-0.24312810601043167,-0.24312810601043167,-0.24312810601043167,0.1198368640597811,0.1198368640597811,0.1198368640597811,0.010484227655419273,0.010484227655419273,0.010484227655419273,0.0,0.0,0.0,2425.19968275433
2018-03-15 23:00:00,3204.185663501488,1063.6574025761076,3130.1279978752773,3204.185663501488,3204.185663501488,-0.4778254802782252,-0.4778254802782252,-0.4778254802782252,-0.34684872544725487,-0.34684872544725487,-0.34684872544725487,0.12050715128639106,0.12050715128639106,0.12050715128639106,0.010469603544579195,0.010469603544579195,0.010469603544579195,0.0,0.0,0.0,2092.81795001963
2018-03-16 00:00:00,3204.130685999922,428.99280876456515,2677.3152993793583,3204.130685999922,3204.130685999922,-0.6452099363786623,-0.6452099363786623,-0.6452099363786623,-0.513836907567613,-0.513836907567613,-0.513836907567613,0.12091758375999949,0.12091758375999949,0.12091758375999949,0.010455445051049818,0.010455445051049818,0.010455445051049818,0.0,0.0,0.0,1557.7300828632276
2018-03-16 01:00:00,3204.0757084983566,-116.71966029978647,1994.0021116470086,3204.0757084983566,3204.0757084983566,-0.8496517524717437,-0.8496517524717437,-0.8496517524717437,-0.7181757523034991,-0.7181757523034991,-0.7181757523034991,0.12103424790129526,0.12103424790129526,0.12103424790129526,0.010441752266949388,0.010441752266949388,0.010441752266949388,0.0,0.0,0.0,902.9862261101825
2018-03-16 02:00:00,3204.020730996791,-721.0629033142545,1488.3311420583311,3204.020730996791,3204.020730996791,-0.984514328297122,-0.984514328297122,-0.984514328297122,-0.8532623503572049,-0.8532623503572049,-0.8532623503572049,0.12082345268401933,0.12082345268401933,0.12082345268401933,0.010428525255897748,0.010428525255897748,0.010428525255897748,0.0,0.0,0.0,470.1504714732594
2018-03-16 03:00:00,3203.965753495225,-461.70947208883126,1768.494377778528,3203.965753495225,3203.965753495225,-0.9334285619217697,-0.9334285619217697,-0.9334285619217697,-0.8027606894695547,-0.8027606894695547,-0.8027606894695547,0.12025210839912123,0.12025210839912123,0.12025210839912123,0.0104157640530937,0.0104157640530937,0.0104157640530937,0.0,0.0,0.0,631.9479961825568
2018-03-16 04:00:00,3203.910775993659,450.8854024179473,2571.3934232689644,3203.910775993659,3203.910775993659,-0.6615154403733097,-0.6615154403733097,-0.6615154403733097,-0.5318238586098953,-0.5318238586098953,-0.5318238586098953,0.11928811309809836,0.11928811309809836,0.11928811309809836,0.010403468665316,0.010403468665316,0.010403468665316,0.0,0.0,0.0,1499.9945844628874
2018-03-16 05:00:00,3203.855798492093,1733.475504127233,3883.2306188568155,3203.855798492093,3203.855798492093,-0.2529625332965303,-0.2529625332965303,-0.2529625332965303,-0.12467015188161262,-0.12467015188161262,-0.12467015188161262,0.1179007423439629,0.1179007423439629,0.1179007423439629,0.010391639070954785,0.010391639070954785,0.010391639070954785,0.0,0.0,0.0,2804.430609487298
2018-03-16 06:00:00,3203.800820990527,2851.8536554246057,5091.235320979037,3203.800820990527,3203.800820990527,0.13705249038000428,0.13705249038000428,0.13705249038000428,0.26349380337027134,0.26349380337027134,0.26349380337027134,0.11606103777017211,0.11606103777017211,0.11606103777017211,0.01038027522009495,0.01038027522009495,0.01038027522009495,0.0,0.0,0.0,4047.982484554119
2018-03-16 07:00:00,3203.7458434889613,3798.0411350177733,5912.270142053361,3203.7458434889613,3203.7458434889613,0.3789781430335177,0.3789781430335177,0.3789781430335177,0.5030897099551703,0.5030897099551703,0.5030897099551703,0.11374218988717351,0.11374218988717351,0.11374218988717351,0.010369377034479176,0.010369377034479176,0.010369377034479176,0.0,0.0,0.0,4815.517410659905
2018-03-16 08:00:00,3203.6908659873957,3922.17782807757,6100.432824374779,3203.6908659873957,3203.6908659873957,0.4405792126669209,0.4405792126669209,0.4405792126669209,0.5618580676225531,0.5618580676225531,0.5618580676225531,0.11091991054800332,0.11091991054800332,0.11091991054800332,0.010358944407628835,0.010358944407628835,0.010358944407628835,0.0,0.0,0.0,5003.710425211098
2018-03-16 09:00:00,3203.63588848583,3777.8103570439607,5853.216402933373,3203.63588848583,3203.63588848583,0.3858947106752425,0.3858947106752425,0.3858947106752425,0.503816478415913,0.503816478415913,0.503816478415913,0.10757279053587772,0.10757279053587772,0.10757279053587772,0.010348977204792807,0.010348977204792807,0.010348977204792807,0.0,0.0,0.0,4817.680439949596
2018-03-16 10:00:00,3203.5809109842644,3532.0768613139453,5667.305945076671,3203.5809109842644,3203.5809109842644,0.3147676113298787,0.3147676113298787,0.3147676113298787,0.42878972442725116,0.42878972442725116,0.42878972442725116,0.10368263783428232,0.10368263783428232,0.10368263783428232,0.010339475263090179,0.010339475263090179,0.010339475263090179,0.0,0.0,0.0,4577.24348698561
2018-03-16 11:00:00,3203.5259334826987,3468.516844412463,5620.399649307952,3203.5259334826987,3203.5259334826987,0.2976685895547074,0.2976685895547074,0.2976685895547074,0.4072338202262639,0.4072338202262639,0.4072338202262639,0.09923479228007558,0.09923479228007558,0.09923479228007558,0.010330438391481022,0.010330438391481022,0.010330438391481022,0.0,0.0,0.0,4508.1100375687665
2018-03-16 12:00:00,3203.4709559811326,3658.846123021194,5704.882840864608,3203.4709559811326,3203.4709559811326,0.35041935093989407,0.35041935093989407,0.35041935093989407,0.4549596298291443,0.4549596298291443,0.4549596298291443,0.09421841251842795,0.09421841251842795,0.09421841251842795,0.010321866370822209,0.010321866370822209,0.010321866370822209,0.0,0.0,0.0,4660.920916282724
2018-03-16 13:00:00,3203.4159784795665,3889.603793453983,6005.310723571502,3203.4159784795665,3203.4159784795665,0.4497214133143364,0.4497214133143364,0.4497214133143364,0.5486619037028239,0.5486619037028239,0.5486619037028239,0.08862673143453287,0.08862673143453287,0.08862673143453287,0.010313758953954703,0.010313758953954703,0.010313758953954703,0.0,0.0,0.0,4961.008287584209
2018-03-16 14:00:00,3203.3610009780004,4194.618784447855,6277.363161111591,3203.3610009780004,3203.3610009780004,0.5585415722840945,0.5585415722840945,0.5585415722840945,0.651304964680915,0.651304964680915,0.651304964680915,0.08245727653112249,0.08245727653112249,0.08245727653112249,0.01030611586569789,0.01030611586569789,0.01030611586569789,0.0,0.0,0.0,5289.725924580198
2018-03-16 15:00:00,3203.306023476435,4393.625095717405,6613.464155439598,3203.306023476435,3203.306023476435,0.6369837287674343,0.6369837287674343,0.6369837287674343,0.7229947176580784,0.7229947176580784,0.7229947176580784,0.07571205208769141,0.07571205208769141,0.07571205208769141,0.010298936802952758,0.010298936802952758,0.010298936802952758,0.0,0.0,0.0,5519.279357492202
2018-03-16 16:00:00,3203.251045974869,4523.2312634387,6574.687440402496,3203.251045974869,3203.251045974869,0.6435256420402043,0.6435256420402043,0.6435256420402043,0.722215543794214,0.722215543794214,0.722215543794214,0.06839768031930461,0.06839768031930461,0.06839768031930461,0.010292221434705127,0.010292221434705127,0.010292221434705127,0.0,0.0,0.0,5516.688742052994
2018-03-16 17:00:00,3203.1960684733035,4184.281351057628,6234.788818894716,3203.1960684733035,3203.1960684733035,0.5463117962560005,0.5463117962560005,0.5463117962560005,0.6171232648547034,0.6171232648547034,0.6171232648547034,0.060525499196581616,0.060525499196581616,0.060525499196581616,0.010285969402121363,0.010285969402121363,0.010285969402121363,0.0,0.0,0.0,5179.962884219299
2018-03-16 18:00:00,3203.141090971738,3378.0657088222624,5486.974471636469,3203.141090971738,3203.141090971738,0.34760185202517474,0.34760185202517474,0.34760185202517474,0.4099936473714117,0.4099936473714117,0.4099936473714117,0.0521116150276838,0.0521116150276838,0.0521116150276838,0.010280180318553038,0.010280180318553038,0.010280180318553038,0.0,0.0,0.0,4516.408589904483
2018-03-16 19:00:00,3203.086113470172,2643.3471644507053,4748.984434834451,3203.086113470172,3203.086113470172,0.09762358084981121,0.09762358084981121,0.09762358084981121,0.1510753430426691,0.1510753430426691,0.1510753430426691,0.04317690842318793,0.04317690842318793,0.04317690842318793,0.010274853769669946,0.010274853769669946,0.010274853769669946,0.0,0.0,0.0,3686.993446857888
2018-03-16 20:00:00,3203.031135968606,1887.3184670899777,3993.6928194976995,3203.031135968606,3203.031135968606,-0.12779882889361702,-0.12779882889361702,-0.12779882889361702,-0.08378184683374817,-0.08378184683374817,-0.08378184683374817,0.03374699274643461,0.03374699274643461,0.03374699274643461,0.010269989313434258,0.010269989313434258,0.010269989313434258,0.0,0.0,0.0,2934.675271931158
2018-03-16 21:00:00,3202.97615846704,1394.7137367161026,3479.006103220232,3202.97615846704,3202.97615846704,-0.27931363449104785,-0.27931363449104785,-0.27931363449104785,-0.24519592331058324,-0.24519592331058324,-0.24519592331058324,0.023852124700244923,0.023852124700244923,0.023852124700244923,0.010265586480219715,0.010265586480219715,0.010265586480219715,0.0,0.0,0.0,2417.6194619499292
2018-03-16 22:00:00,3202.9211809654744,965.5735369637051,3109.4566588654106,3202.9211809654744,3202.9211809654744,-0.3734491977249243,-0.3734491977249243,-0.3734491977249243,-0.3496604857297271,-0.3496604857297271,-0.3496604857297271,0.013527067222355336,0.013527067222355336,0.013527067222355336,0.010261644772841881,0.010261644772841881,0.010261644772841881,0.0,0.0,0.0,2082.9862050750558
2018-03-16 23:00:00,3202.8662034639083,714.3699418818128,2743.759388344091,3202.8662034639083,3202.8662034639083,-0.4778254802815975,-0.4778254802815975,-0.4778254802815975,-0.4647564112129905,-0.4647564112129905,-0.4647564112129905,0.00281090540197124,0.00281090540197124,0.00281090540197124,0.010258163666635785,0.010258163666635785,0.010258163666635785,0.0,0.0,0.0,1714.3136011466465
2018-03-17 00:00:00,3202.8112259623426,96.20076025120972,2223.989165640668,3202.811225962343,3202.811225962343,-0.6452099363772302,-0.6452099363772302,-0.6452099363772302,-0.643207977105575,-0.643207977105575,-0.643207977105575,-0.00825318333786354,-0.00825318333786354,-0.00825318333786354,0.010255142609518788,0.010255142609518788,0.010255142609518788,0.0,0.0,0.0,1142.7374962600777
2018-03-17 01:00:00,3202.756248460777,-630.3191551872214,1564.2812147181799,3202.756248460777,3202.756248460777,-0.8496517524670569,-0.8496517524670569,-0.8496517524670569,-0.8590173744529098,-0.8590173744529098,-0.8590173744529098,-0.019618203007896302,-0.019618203007896302,-0.019618203007896302,0.010252581022043458,0.010252581022043458,0.010252581022043458,0.0,0.0,0.0,451.53298489534905
2018-03-17 02:00:00,3202.7012709592113,-1176.3128984130353,1100.7171512156262,3202.7012709592113,3202.7012709592113,-0.9845143283001885,-0.9845143283001885,-0.9845143283001885,-1.0054975045151209,-1.0054975045151209,-1.0054975045151209,-0.031233654512418576,-0.031233654512418576,-0.031233654512418576,0.010250478297486394,0.010250478297486394,0.010250478297486394,0.0,0.0,0.0,-17.606864697681637
2018-03-17 03:00:00,3202.6462934576452,-1016.5070997256597,1197.0826029268235,3202.6462934576452,3202.6462934576452,-0.9334285619194477,-0.9334285619194477,-0.9334285619194477,-0.9662256181509397,-0.9662256181509397,-0.9662256181509397,-0.04304589003339659,-0.04304589003339659,-0.04304589003339659,0.010248833801904646,0.010248833801904646,0.010248833801904646,0.0,0.0,0.0,108.16739884271628
2018-03-17 04:00:00,3202.5913159560796,-97.63859767897455,2023.3463133055138,3202.5913159560796,3202.5913159560796,-0.6615154403657856,-0.6615154403657856,-0.6615154403657856,-0.706266296595845,-0.706266296595845,-0.706266296595845,-0.05499850310426165,-0.05499850310426165,-0.05499850310426165,0.010247646874202269,0.010247646874202269,0.010247646874202269,0.0,0.0,0.0,940.7090077257657
